Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.0017360366025239579,0.023584778634537184,0.01242050455339919,-5.917878431259982e-32,-1.1954360882973696,7.019853384342774,-4.1647655574834215e-30
0.0017855957061894475,0.023524752252326916,0.012768124747408975,-5.938386105906337e-32,-1.2269459443212556,7.008613868724609,-4.111292730889051e-30
0.0018354417333477026,0.023462808300414726,0.013117189210929598,-5.958745368746091e-32,-1.258430872983625,6.997052027923923,-4.0575805578080465e-30
0.0018855778104548827,0.023398926106595823,0.013467697085331081,-5.978953222124497e-32,-1.289885416890247,6.985167300340523,-4.0036360604959826e-30
0.001936007063624364,0.02333308500487873,0.013819647093790353,-5.999006633150168e-32,-1.3213040535128722,6.972959251717663,-3.949466457738729e-30
0.0019867326923415107,0.0232652642460491,0.014173038054283655,-6.018902563806186e-32,-1.352681244446958,6.960427559554292,-3.895079082973435e-30
0.0020377577987340124,0.02319544323275749,0.014527867688915898,-6.038637904803825e-32,-1.3840113332563917,6.947572057415564,-3.840481564374808e-30
0.0020890857118923884,0.0231236010861217,0.014884134879587054,-6.058209602472271e-32,-1.415288748670754,6.934392655795848,-3.785681474392996e-30
0.0021407195238786836,0.02304971729184512,0.015241836442360652,-6.07761448091505e-32,-1.446507724003004,6.920889461568789,-3.730686822425081e-30
0.002192662457170281,0.02297377120473498,0.01560096968232543,-6.096849385090867e-32,-1.4776625266269514,6.907062687208838,-3.675505657833408e-30
0.0022449177784945856,0.022895742168864128,0.015961531792053476,-6.115911147573321e-32,-1.5087474082464474,6.892912673396614,-3.6201461585234794e-30
0.002297488668633516,0.02281560972171038,0.016323518954382235,-6.134796542481207e-32,-1.539756531867723,6.8784399261476965,-3.5646167643560236e-30
0.002350378291480848,0.022733353509550882,0.016686926824475784,-6.153502313693481e-32,-1.5706840188499185,6.863645101083138,-3.508926098252776e-30
